artist_name,valence,energy,danceability,acousticness,tempo,artist_clean
A.R. Rahman;Lata Mangeshkar,0.202,0.441,0.601,0.645,0.5193099999999999,a.r. rahman;lata mangeshkar
A.R. Rahman;Leon D'souza;Suzanne D'Mello,0.596,0.802,0.571,0.28,0.42985,a.r. rahman;leon d'souza;suzanne d'mello
A.R. Rahman;Madhushree,0.762,0.654,0.715,0.196,0.877945,a.r. rahman;madhushree
A.R. Rahman;Madhushree;Hentry Kuruvila,0.585,0.66,0.572,0.126,0.899915,a.r. rahman;madhushree;hentry kuruvila
A.R. Rahman;Mohit Chauhan,0.492,0.741,0.507,0.414,0.664515,a.r. rahman;mohit chauhan
A.R. Rahman;NJ;Neeraj Madhav,0.512,0.868,0.452,0.234,0.98256,a.r. rahman;nj;neeraj madhav
A.R. Rahman;Naresh Iyer,0.5825,0.6419999999999999,0.6755,0.458,0.5849925,a.r. rahman;naresh iyer
A.R. Rahman;Rabbi Shergil;Gulzar,0.569,0.795,0.776,0.121,0.589945,a.r. rahman;rabbi shergil;gulzar
A.R. Rahman;Rakshita Suresh,0.773,0.271,0.697,0.923,0.599175,a.r. rahman;rakshita suresh
A.R. Rahman;Rama Priya Yegasivanathan,0.0927,0.272,0.401,0.311,0.899435,a.r. rahman;rama priya yegasivanathan
A.R. Rahman;Rashid Ali;Neeti Mohan,0.417,0.439,0.666,0.287,0.439985,a.r. rahman;rashid ali;neeti mohan
A.R. Rahman;S. P. Balasubrahmanyam;K. S. Chithra,0.107,0.295,0.64,0.425,0.609515,a.r. rahman;s. p. balasubrahmanyam;k. s. chithra
A.R. Rahman;Sam Vishal;Rakshita Suresh,0.547,0.468,0.741,0.712,0.599735,a.r. rahman;sam vishal;rakshita suresh
A.R. Rahman;Sanah Moidutty,0.381,0.541,0.499,0.744,0.40598999999999996,a.r. rahman;sanah moidutty
A.R. Rahman;Sarthak Kalyani;Mira Sengupta,0.413,0.484,0.681,0.623,0.7242149999999999,a.r. rahman;sarthak kalyani;mira sengupta
A.R. Rahman;Sathyaprakash;VM Mahalingam;Nakul Abhyankar,0.714,0.651,0.76,0.308,0.49977499999999997,a.r. rahman;sathyaprakash;vm mahalingam;nakul abhyankar
A.R. Rahman;Shreya Ghoshal,0.6296666666666666,0.669,0.673,0.3613333333333333,0.6999816666666666,a.r. rahman;shreya ghoshal
A.R. Rahman;Shreya Ghoshal;Mohit Chauhan;Gulzar,0.495,0.665,0.543,0.505,0.40985,a.r. rahman;shreya ghoshal;mohit chauhan;gulzar
A.R. Rahman;Shreya Ghoshal;Palakad Sreeram;Mahesh Vinayakram,0.434,0.786,0.546,0.349,0.49899,a.r. rahman;shreya ghoshal;palakad sreeram;mahesh vinayakram
A.R. Rahman;Shreya Ghoshal;Sarthak Kalyani,0.397,0.307,0.596,0.816,0.7198950000000001,a.r. rahman;shreya ghoshal;sarthak kalyani
A.R. Rahman;Shreya Ghoshal;Uday Mazumdar,0.338,0.487,0.879,0.337,0.584955,a.r. rahman;shreya ghoshal;uday mazumdar
A.R. Rahman;Sid Sriram;Aaryan Dinesh Kanagaratnam,0.148,0.748,0.582,0.108,0.49113999999999997,a.r. rahman;sid sriram;aaryan dinesh kanagaratnam
A.R. Rahman;Sid Sriram;Issrath Quadhri,0.208,0.686,0.45,0.126,0.394865,a.r. rahman;sid sriram;issrath quadhri
A.R. Rahman;Sid Sriram;Sunitha Sarathy,0.207,0.603,0.261,0.558,0.790625,a.r. rahman;sid sriram;sunitha sarathy
A.R. Rahman;Silambarasan TR;Rakshita Suresh,0.5603333333333333,0.4666666666666666,0.7183333333333333,0.6890000000000001,0.5997733333333334,a.r. rahman;silambarasan tr;rakshita suresh
A.R. Rahman;Sonu Nigam;Gulzar,0.535,0.457,0.462,0.186,0.8797,a.r. rahman;sonu nigam;gulzar
A.R. Rahman;Srinidhi Venkatesh,0.704,0.887,0.598,0.0284,0.7998850000000001,a.r. rahman;srinidhi venkatesh
A.R. Rahman;Srinivas,0.567,0.325,0.708,0.819,0.68907,a.r. rahman;srinivas
A.R. Rahman;Sunitha Sarathy;Pop Shalini,0.326,0.787,0.628,0.0106,0.67988,a.r. rahman;sunitha sarathy;pop shalini
A.R. Rahman;Suresh Peters;Swarnalatha,0.776,0.842,0.795,0.0534,0.47513500000000003,a.r. rahman;suresh peters;swarnalatha
A.R. Rahman;Thamarai,0.326,0.394,0.662,0.789,0.5996900000000001,a.r. rahman;thamarai
A.R. Rahman;Vagu Mazan;Thoughtsfornow,0.56,0.847,0.722,0.1085,0.5548275,a.r. rahman;vagu mazan;thoughtsfornow
A.R. Rahman;Vijay Prakash;Shweta Mohan,0.436,0.389,0.647,0.509,0.67488,a.r. rahman;vijay prakash;shweta mohan
A.R. Rahman;Vijay Prakash;Suzanne D'Mello;Blaaze,0.7024999999999999,0.803,0.5965,0.23299999999999998,0.4300925,a.r. rahman;vijay prakash;suzanne d'mello;blaaze
A.R. Rahman;Yogi Sekar,0.441,0.707,0.828,0.303,0.70548,a.r. rahman;yogi sekar
A.Skillz,0.5934999999999999,0.867,0.7555000000000001,0.011735,0.595025,a.skillz
A.Skillz;Krafty Kuts,0.8685,0.6795,0.7755000000000001,0.11512,0.7072125,a.skillz;krafty kuts
A.Skillz;Krafty Kuts;Ashley Slater,0.879,0.839,0.814,0.0179,0.48007,a.skillz;krafty kuts;ashley slater
A.Skillz;Krafty Kuts;Beadyman;Beardyman,0.708,0.944,0.729,0.0133,0.550415,a.skillz;krafty kuts;beadyman;beardyman
A.Skillz;Krafty Kuts;Cathy Burton,0.356,0.607,0.641,0.307,0.85009,a.skillz;krafty kuts;cathy burton
A.Skillz;Krafty Kuts;Dr. Luke,0.8935,0.896,0.7945,0.045200000000000004,0.547255,a.skillz;krafty kuts;dr. luke
A.Skillz;Krafty Kuts;Obi;Real Elements,0.908,0.678,0.806,0.0226,0.47002000000000005,a.skillz;krafty kuts;obi;real elements
A.Skillz;Kymberley Kennedy,0.9,0.837,0.817,0.139,0.55021,a.skillz;kymberley kennedy
A.Skillz;Nick Thayer,0.32,0.98,0.691,0.00191,0.524845,a.skillz;nick thayer
A1 x J1,0.8,0.513,0.716,0.085,0.70947,a1 x j1
A1 x J1;Aitch,0.807,0.491,0.654,0.0809,0.7101850000000001,a1 x j1;aitch
A1 x J1;Deno,0.616,0.572,0.683,0.0797,0.700925,a1 x j1;deno
A1 x J1;Nemzzz,0.961,0.7484999999999999,0.754,0.182,0.7098925,a1 x j1;nemzzz
A1 x J1;Tion Wayne,0.835,0.552,0.706,0.235,0.7101850000000001,a1 x j1;tion wayne
AA Apres-Ski!,0.7585,0.9555,0.657,0.08493,0.6699200000000001,aa apres-ski!
ABBA,0.6221690140845071,0.5595211267605633,0.5817464788732395,0.4751507042253521,0.5530202816901408,abba
ABC,0.8082,0.8019999999999999,0.6686,0.10407999999999999,0.639579,abc
ABC Kids,0.8413333333333334,0.285,0.7783333333333333,0.7946666666666666,0.62667,abc kids
AC Slater;Chris Lorenzo,0.699,0.913,0.865,0.031,0.64006,ac slater;chris lorenzo
AC Slater;Chris Lorenzo;Wax Motif,0.607,0.692,0.897,0.0187,0.62512,ac slater;chris lorenzo;wax motif
AC Slater;Curbi,0.712,0.984,0.786,0.0292,0.63994,ac slater;curbi
AC/DC,0.5461875,0.83984375,0.4959375,0.0275219509375,0.658525625,ac/dc
ACE COLLECTION,0.5283333333333333,0.595,0.6063333333333333,0.4018999999999999,0.4750033333333333,ace collection
ACN Music.,0.24113333333333334,0.7056666666666667,0.484,0.25562666666666667,0.7010133333333334,acn music.
ACxDC,0.225525,0.92825,0.22725,5.825e-05,0.6925224999999999,acxdc
ADK Srirascol;Rolex Rasathy,0.462,0.83,0.66,0.305,0.749915,adk srirascol;rolex rasathy
ADK Srirascol;Teejay,0.295,0.732,0.452,0.422,0.39707000000000003,adk srirascol;teejay
ADL;BK;MV Bill;Funkero,0.668,0.568,0.713,0.0545,0.52847,adl;bk;mv bill;funkero
ADL;Funkero,0.503,0.69,0.654,0.405,0.40948500000000004,adl;funkero
ADL;MC Cabelinho;Kmila Cdd;Orochi;Cesar Mc;Edi Rock,0.367,0.498,0.498,0.42,0.380465,adl;mc cabelinho;kmila cdd;orochi;cesar mc;edi rock
ADL;Sant;Raillow;Froid,0.463,0.471,0.743,0.693,0.39063499999999995,adl;sant;raillow;froid
AFI,0.17570588235294118,0.89938295,0.2959411764705882,0.002289558823529412,0.5166932352941176,afi
AFK;Anna Yvette,0.286,0.983,0.525,0.000117,0.8804000000000001,afk;anna yvette
AFKAP,0.116,0.556,0.578,0.726,0.646515,afkap
AGA,0.3,0.46475,0.537,0.793,0.8360387499999999,aga
AGA;Gin Lee,0.3,0.446,0.439,0.681,0.714185,aga;gin lee
AGLORY,0.064,0.718,0.738,0.0014,0.5248550000000001,aglory
AHOSHI,0.365,0.376,0.722,0.494,0.415075,ahoshi
AHYRE;Abel Pintos,0.0747,0.576,0.577,0.0238,0.55999,ahyre;abel pintos
AI,0.668,0.78,0.647,0.484,0.585085,ai
AILEE,0.198,0.3865,0.39549999999999996,0.5645,0.6718975,ailee
AIRMANN,0.471,0.65,0.703,0.00129,0.559955,airmann
AIROD;Amelie Lens,0.11280000000000001,0.759,0.729,0.00038879999999999996,0.6849700000000001,airod;amelie lens
AJ Ghent [ j-ent ],0.434,0.378,0.6455,0.241,0.50319,aj ghent [ j-ent ]
AJ Mitchell,0.694,0.242,0.633,0.515,0.49109499999999995,aj mitchell
AJ Mitchell;Ava Max,0.33999999999999997,0.42400000000000004,0.6825,0.20750000000000002,0.63948,aj mitchell;ava max
AJJ,0.512625,0.6012500000000001,0.51625,0.289272,0.617786875,ajj
AJR,0.55275,0.63775,0.461,0.06278,0.81074375,ajr
AK-69,0.421,0.7323333333333334,0.6566666666666667,0.27723333333333333,0.5563616666666666,ak-69
AKA AKA;Junge Junge,0.347,0.608,0.776,0.146,0.60992,aka aka;junge junge
AKA AKA;Lackmus,0.271,0.906,0.734,0.00903,0.6297849999999999,aka aka;lackmus
AKA AKA;Thalstroem,0.288,0.648,0.806,0.0568,0.6150800000000001,aka aka;thalstroem
AKA AKA;Thalstroem;Chasing Kurt;Junge Junge,0.467,0.638,0.837,0.00751,0.60503,aka aka;thalstroem;chasing kurt;junge junge
AKA AKA;Thalstroem;Northern Lite,0.265,0.514,0.805,0.208,0.60505,aka aka;thalstroem;northern lite
AKA AKA;Umami,0.757,0.577,0.841,0.000814,0.62002,aka aka;umami
AKA AKA;Umami;Thalstroem,0.369,0.54,0.86,0.0317,0.619955,aka aka;umami;thalstroem
AKB48,0.6220673913043478,0.933891304347826,0.5060434782608695,0.1387086043478261,0.6973011956521739,akb48
AKKI (DE),0.23340000000000002,0.776,0.715,0.003675,0.6450149999999999,akki (de)
AL-90,0.0544,0.619,0.465,0.758,0.56992,al-90
AL-90;FMSAO,0.18,0.609,0.65,0.0298,0.599965,al-90;fmsao
ALEX,0.37066666666666664,0.9716666666666667,0.6713333333333334,0.10326666666666666,0.5365633333333334,alex
ALEX;Madelyn Darling,0.666,0.713,0.513,0.0047,0.8000499999999999,alex;madelyn darling
ALEX;Megan McDuffee,0.266,0.819,0.578,8.2e-05,0.8700100000000001,alex;megan mcduffee
ALEX;Rachel Mcalpine,0.635,0.744,0.61,0.00986,0.724935,alex;rachel mcalpine
ALEX;TOKYO ROSE;Rachel Mcalpine;THE AKUMA,0.564,0.65,0.809,0.00123,0.60002,alex;tokyo rose;rachel mcalpine;the akuma
ALEX;TOKYO ROSE;THE AKUMA,0.16115,0.563,0.4835,0.33801250000000005,0.6851025,alex;tokyo rose;the akuma
ALEX;TOKYO ROSE;THE AKUMA;Power Glove,0.858,0.717,0.669,0.145,0.5151100000000001,alex;tokyo rose;the akuma;power glove
ALEX;TOKYO ROSE;THE AKUMA;WVLFPAKT;Mecha Maiko,0.475,0.802,0.609,0.0533,0.550105,alex;tokyo rose;the akuma;wvlfpakt;mecha maiko
ALEXANDRE APOSAN,0.699,0.801,0.569,0.22,0.500185,alexandre aposan
ALEXANDRE APOSAN;Coral Resgate,0.37,0.981,0.415,0.0191,0.5496800000000001,alexandre aposan;coral resgate
ALEXANDRE APOSAN;Salomão,0.33,0.67,0.443,0.0663,0.69967,alexandre aposan;salomão
ALEXANDRE APOSAN;Thalles Roberto,0.357,0.913,0.431,0.0498,0.57713,alexandre aposan;thalles roberto
ALI;AKLO,0.731,0.906,0.648,0.096,0.6099675,ali;aklo
ALMAR,0.619,0.436,0.7444999999999999,0.5035000000000001,0.7070025,almar
ALMAR;João Mar,0.919,0.464,0.823,0.53,0.6501,almar;joão mar
ALPHA 9,0.0361,0.827,0.519,0.038,0.640295,alpha 9
ALPHA 9;Scorz;Tom Bailey,0.07566666666666667,0.872,0.5653333333333334,0.000501,0.6305,alpha 9;scorz;tom bailey
AMAN,0.11,0.0901,0.508,0.943,0.35098999999999997,aman
AMARIA BB,0.4916875,0.4751875,0.7038125,0.4993125,0.5450275,amaria bb
AMARIA BB;DING DONG,0.584,0.541,0.859,0.157,0.52012,amaria bb;ding dong
AMARIA BB;Skillibeng,0.773,0.496,0.606,0.0754,0.495275,amaria bb;skillibeng
AMARIA BB;Tayc,0.497,0.555,0.435,0.283,0.43034,amaria bb;tayc
AMK,0.325,0.522,0.636,0.034,0.80994,amk
AMONGST THE ASHES,0.2843,0.9038,0.4135,0.059017051,0.68361,amongst the ashes
ANAVITÓRIA,0.442,0.403,0.6635,0.5886750000000001,0.6772987500000001,anavitória
ANDY SVGE,0.20395000000000002,0.957,0.434,0.00766,0.7504799999999999,andy svge
ANNA,0.03455,0.938,0.6950000000000001,0.00818,0.644995,anna
ANNA;Miss Kittin,0.1685,0.8915,0.5155000000000001,0.004125,0.6450849999999999,anna;miss kittin
ANNA;Ravid,0.0462,0.757,0.644,0.0677,0.640085,anna;ravid
ANUQRAM,0.144,0.901,0.561,0.00189,0.620055,anuqram
AO Cubo,0.628,0.7413333333333334,0.5486666666666666,0.21633333333333335,0.51723,ao cubo
AP Dhillon,0.6593333333333333,0.5047777777777778,0.8137777777777777,0.2492222222222222,0.5593438888888889,ap dhillon
AP Dhillon;Amari,0.244,0.314,0.908,0.0424,0.48505499999999996,ap dhillon;amari
AP Dhillon;Gminxr;Gurinder Gill;Shinda Kahlon,0.417,0.611,0.854,0.223,0.50012,ap dhillon;gminxr;gurinder gill;shinda kahlon
AP Dhillon;Gurinder Gill,0.33999999999999997,0.4516,0.7567999999999999,0.19812,0.6837920000000001,ap dhillon;gurinder gill
AP Dhillon;Gurinder Gill;Gminxr,0.2937666666666667,0.5833333333333334,0.8196666666666667,0.05483333333333334,0.4417183333333334,ap dhillon;gurinder gill;gminxr
AP Dhillon;Gurinder Gill;Gminxr;Shinda Kahlon,0.726,0.642,0.828,0.227,0.79014,ap dhillon;gurinder gill;gminxr;shinda kahlon
AP Dhillon;Gurinder Gill;Intense,0.494,0.717,0.837,0.0842,0.47491999999999995,ap dhillon;gurinder gill;intense
AP Dhillon;Gurinder Gill;Manni Sandhu,0.889,0.844,0.811,0.31,0.46740000000000004,ap dhillon;gurinder gill;manni sandhu
AP Dhillon;Gurinder Gill;Money Musik,0.225,0.709,0.708,0.09405000000000001,0.44858125000000004,ap dhillon;gurinder gill;money musik
AP Dhillon;Gurinder Gill;Money Musik;AR Paisley,0.236,0.752,0.788,0.0711,0.70016,ap dhillon;gurinder gill;money musik;ar paisley
AP Dhillon;Gurinder Gill;Money Musik;Shinda Kahlon,0.0679,0.761,0.632,0.173,0.45003,ap dhillon;gurinder gill;money musik;shinda kahlon
AP Dhillon;Intense,0.577,0.737,0.802,0.309,0.584775,ap dhillon;intense
AP Dhillon;Shinda Kahlon,0.48165,0.5555,0.767,0.11585000000000001,0.547795,ap dhillon;shinda kahlon
AP Dhillon;Shinda Kahlon;Gminxr,0.3383333333333334,0.6786666666666666,0.7106666666666666,0.10099999999999999,0.5543,ap dhillon;shinda kahlon;gminxr
AP Dhillon;Shinda Kahlon;Gurinder Gill;Gminxr,0.29833333333333334,0.5466666666666666,0.8210000000000001,0.289,0.48494499999999996,ap dhillon;shinda kahlon;gurinder gill;gminxr
APOLLYON.;Shiloh Dynasty;XANSEII.,0.327,0.43,0.661,0.848,0.56966,apollyon.;shiloh dynasty;xanseii.
ARIETE,0.398,0.687,0.618,0.268,0.470185,ariete
ARMNHMR;Bella Renee,0.149,0.646,0.405,0.349,0.709925,armnhmr;bella renee
ARMNHMR;NURKO;Micah Martin,0.191,0.728,0.441,0.259,0.710475,armnhmr;nurko;micah martin
ARMNHMR;RUNN,0.197,0.692,0.406,0.164,0.724795,armnhmr;runn
ARMNHMR;neverwaves,0.116,0.452,0.447,0.577,0.36944499999999997,armnhmr;neverwaves
ARTBAT,0.056100000000000004,0.7423333333333334,0.6706666666666666,0.017536666666666666,0.621765,artbat
ARTBAT;David Guetta;Idris Elba,0.134,0.635,0.35,0.00558,0.6349,artbat;david guetta;idris elba
ARTBAT;Dino Lenny,0.04345,0.622,0.6579999999999999,0.09104999999999999,0.6150325,artbat;dino lenny
ARTBAT;Pete Tong,0.0288,0.774,0.566,0.0284,0.62494,artbat;pete tong
ARTBAT;Shall Ocin;braev,0.0387,0.767,0.681,0.00245,0.6301100000000001,artbat;shall ocin;braev
ARTBAT;WhoMadeWho,0.19,0.592,0.731,0.00527,0.6250249999999999,artbat;whomadewho
ARTY,0.49966666666666665,0.9116666666666666,0.59,0.049966666666666666,0.6347933333333333,arty
ARTY;Annie Schindel,0.866,0.931,0.564,0.0169,0.63001,arty;annie schindel
ARTY;April Bender,0.214,0.695,0.428,0.0336,0.640555,arty;april bender
ARTY;Cimo Fränkel,0.248,0.615,0.564,0.185,0.63966,arty;cimo fränkel
ARTY;D.O.D,0.356,0.682,0.487,0.166,0.616955,arty;d.o.d
ARTY;Griff Clawson,0.612,0.866,0.6395,0.1469,0.6102475,arty;griff clawson
ARTY;Rozzi,0.509,0.964,0.537,0.018,0.6299600000000001,arty;rozzi
ARTY;Stadiumx;Jason Walker,0.161,0.951,0.577,0.0243,0.624995,arty;stadiumx;jason walker
ASCA,0.4,0.946,0.483,0.00997,0.457485,asca
ASIAN KUNG-FU GENERATION,0.4569259259259259,0.9254074074074075,0.41085185185185186,0.011425829629629628,0.8572814814814814,asian kung-fu generation
ASMR HD,0.013133333333333335,0.38500673333333335,0.16266666666666665,0.6436666666666667,0.22615333333333332,asmr hd
ASTN,0.42883333333333334,0.4036666666666667,0.7751666666666667,0.23770000000000002,0.4731741666666667,astn
ATB,0.8305,0.9095,0.665,0.08130000000000001,0.6505675,atb
ATB;Morten Granau,0.548,0.851,0.687,0.321,0.6899550000000001,atb;morten granau
ATB;Topic;A7S,0.517,0.7840000000000001,0.669,0.19400000000000003,0.629965,atb;topic;a7s
ATB;Topic;A7S;Tiësto,0.465,0.914,0.689,0.00485,0.640065,atb;topic;a7s;tiësto
ATEEZ,0.52825,0.88725,0.61075,0.048647499999999996,0.61490875,ateez
ATFC;Lisa Millett;Dr Packer,0.859,0.664,0.781,0.00915,0.5998899999999999,atfc;lisa millett;dr packer
ATLiens,0.24009999999999998,0.8692,0.692,0.03166,0.743967,atliens
ATLiens;Badrapper,0.353,0.747,0.814,0.00545,0.65038,atliens;badrapper
ATR;Luedji Luna,0.585,0.508,0.656,0.295,0.9700749999999999,atr;luedji luna
ATTLAS,0.0384,0.643,0.671,0.428,0.61511,attlas
ATTLAS;Mango,0.192,0.769,0.628,0.00676,0.600015,attlas;mango
AURORA,0.123,0.302,0.422,0.629,0.570445,aurora
AVIRA;CAPS,0.0545,0.853,0.458,0.0113,0.615035,avira;caps
AVIRA;Chris Howard,0.113,0.856,0.561,0.0907,0.620465,avira;chris howard
AVIWKILA,0.762,0.508,0.717,0.889,0.5399499999999999,aviwkila
AVOID,0.337,0.961,0.449,3.36e-05,0.560115,avoid
AYLIVA;Ali Gatie,0.217,0.661,0.553,0.209,0.7501300000000001,ayliva;ali gatie
Aadesh Goud,0.179,0.376,0.473,0.878,0.699785,aadesh goud
Aamir Khan,0.329,0.661,0.522,0.466,0.402885,aamir khan
Aamir Khan;6n,0.48,0.854,0.665,0.731,0.36228499999999997,aamir khan;6n
Aaren Hughes,0.147,0.027,0.533,0.996,0.26278,aaren hughes
Aaron Carl,0.6348,0.5225,0.8150999999999999,0.0209613,0.6613095,aaron carl
Aaron Espe,0.4403333333333333,0.32366666666666666,0.7566666666666667,0.843,0.5600149999999999,aaron espe
Aaron Karo,0.352,0.748,0.489,0.913,0.38191,aaron karo
Aaron Keyes,0.22749999999999998,0.324,0.5685,0.615,0.579995,aaron keyes
Aaron Kwok,0.298825,0.41512499999999997,0.5543750000000001,0.5389,0.558165625,aaron kwok
Aaron Kwok;Beta Soul,0.385,0.619,0.6445000000000001,0.2766,0.4776275,aaron kwok;beta soul
Aaron Kwok;Frankie,0.426,0.869,0.773,0.0617,0.55115,aaron kwok;frankie
Aaron Kwok;Kaiel Chen;Zhang Yong Fu and Eric Chen,0.407,0.82,0.712,0.317,0.6001299999999999,aaron kwok;kaiel chen;zhang yong fu and eric chen
Aaron Shirk;Aaron Trinh,0.262,0.581,0.503,0.155,0.7003149999999999,aaron shirk;aaron trinh
Aaron Shust,0.32275,0.6305000000000001,0.45125,0.0895125,0.64773875,aaron shust
Aaron Smith,0.478,0.956,0.803,0.00188,0.61505,aaron smith
Aaron Smith;Alicia Campbell,0.45799999999999996,0.5715,0.752,0.12125000000000001,0.6324825000000001,aaron smith;alicia campbell
Aaron Smith;BOXINBOX;Luvli,0.594,0.723,0.757,0.0407,0.5001950000000001,aaron smith;boxinbox;luvli
Aaron Smith;Bayete,0.393,0.644,0.563,0.0402,0.849995,aaron smith;bayete
Aaron Smith;DJ PP;Luvli,0.237,0.694,0.828,0.00216,0.625005,aaron smith;dj pp;luvli
Aaron Smith;Danny Avila;Jumpa;Luvli,0.499,0.875,0.686,0.0327,0.625005,aaron smith;danny avila;jumpa;luvli
Aaron Smith;Hannah Streeter;Horacio Payan,0.519,0.492,0.868,0.00084,0.630015,aaron smith;hannah streeter;horacio payan
Aaron Smith;Krono;Luvli,0.39999999999999997,0.7496666666666667,0.7366666666666667,0.06979,0.5996450000000001,aaron smith;krono;luvli
Aaron Smith;Lauren Ritchie,0.7755,0.6194999999999999,0.748,0.009789999999999998,0.6349499999999999,aaron smith;lauren ritchie
Aaron Smith;Luvli,0.45575,0.8465,0.7040000000000001,0.045753575,0.6413850000000001,aaron smith;luvli
Aaron Smith;Luvli;Krono,0.28,0.727,0.751,0.0442,0.5999099999999999,aaron smith;luvli;krono
Aaron Smith;Luvli;Patrick Hagenaar,0.386,0.856,0.626,0.0299,0.630235,aaron smith;luvli;patrick hagenaar
Aaron Smith;Luvli;Philip George,0.634,0.551,0.711,0.0025,0.620005,aaron smith;luvli;philip george
Aaron Smith;Malik Hart,0.6112500000000001,0.751,0.715,0.0650975,0.62500625,aaron smith;malik hart
Aaron Smith;Monica Villacci,0.7135,0.547,0.8254999999999999,0.017445000000000002,0.6349975,aaron smith;monica villacci
Aaron Tveit,0.622,0.781,0.309,0.197,0.7831,aaron tveit
Aaron Tveit;Eddie Redmayne;Students;Les Misérables Cast,0.541,0.393,0.385,0.891,0.39421500000000004,aaron tveit;eddie redmayne;students;les misérables cast
Aaron Tveit;Joe Iconis;Joe Iconis & Family,0.404,0.532,0.713,0.455,0.6099,aaron tveit;joe iconis;joe iconis & family
Aaron Watson,0.372,0.383,0.546,0.403,0.568365,aaron watson
Aaron Wilburn,0.2,0.941,0.461,0.718,0.399455,aaron wilburn
Aaryan Shah,0.3059625,0.53,0.568125,0.50075,0.525929375,aaryan shah
Aaryan Shah;Zacari,0.202,0.543,0.502,0.411,0.51525,aaryan shah;zacari
Aastha Gill;Sachin Sanghvi;Jigar Saraiya;Divya Kumar,0.763,0.666,0.825,0.143,0.48493499999999995,aastha gill;sachin sanghvi;jigar saraiya;divya kumar
Aazar;French Montana;Mariah Angeliq;ZAAC;Dany Synthé,0.594,0.801,0.691,0.231,0.5499499999999999,aazar;french montana;mariah angeliq;zaac;dany synthé
Aazar;Swae Lee;Tove Lo,0.306,0.717,0.694,0.0674,0.5003150000000001,aazar;swae lee;tove lo
Ababeel,0.246,0.3425,0.41100000000000003,0.8394999999999999,0.5651200000000001,ababeel
Abandoned,0.0766,0.677,0.486,0.0658,0.6999150000000001,abandoned
Abandoned;DNAKM,0.124,0.483,0.416,0.734,0.749355,abandoned;dnakm
Abandoned;GalaxyTones;DNAKM,0.245,0.706,0.528,0.519,0.63967,abandoned;galaxytones;dnakm
Abandoned;Nilka,0.182,0.662,0.482,0.279,0.72539,abandoned;nilka
Abandoned;Nytrix;DVRKCLOUD,0.0848,0.777,0.315,0.203,0.699975,abandoned;nytrix;dvrkcloud
Abandoned;Shiah Maisel,0.385,0.743,0.425,0.245,0.8597,abandoned;shiah maisel
Abayomy Afrobeat Orquestra,0.757,0.858,0.6123333333333333,0.08073333333333334,0.5774383333333334,abayomy afrobeat orquestra
Abayomy Afrobeat Orquestra;Orlando Julius,0.664,0.9,0.613,0.00838,0.60516,abayomy afrobeat orquestra;orlando julius
Abayomy Afrobeat Orquestra;Otto,0.751,0.878,0.697,0.0557,0.51006,abayomy afrobeat orquestra;otto
Abbath,0.247,0.969,0.467,2.67e-06,0.545,abbath
Abby Cates,0.512,0.316,0.675,0.599,0.699875,abby cates
Abdon Mech;Zuchobeni Tungoe,0.307,0.698,0.523,0.329,0.6203949999999999,abdon mech;zuchobeni tungoe
Abdul Hannan,0.202,0.3015,0.6305000000000001,0.48400000000000004,0.42496,abdul hannan
Abdul Hannan;BAIG,0.276,0.417,0.756,0.538,0.6197849999999999,abdul hannan;baig
Abdul Hannan;Rovalio,0.187,0.371,0.462,0.794,0.49831000000000003,abdul hannan;rovalio
Abdullah Siddiqui;Atif Aslam,0.373,0.587,0.631,0.319,0.409945,abdullah siddiqui;atif aslam
Abdullah Siddiqui;Talha Anjum,0.185,0.411,0.653,0.653,0.579085,abdullah siddiqui;talha anjum
Abel Korzeniowski,0.1355375,0.27649999999999997,0.266125,0.884375,0.584309375,abel korzeniowski
Abel Korzeniowski;Jasper Randall;The Hollywood Studio Symphony,0.158,0.0994,0.505,0.941,0.7143649999999999,abel korzeniowski;jasper randall;the hollywood studio symphony
Abel Pintos,0.4205,0.657,0.5945,0.5045,0.5463525,abel pintos
Abelation;Saka,0.453,0.675,0.631,0.172,0.6998099999999999,abelation;saka
Aberdeen,0.81,0.938,0.615,0.805,0.6410250000000001,aberdeen
Aberola,0.641,0.219,0.483,0.972,0.7479049999999999,aberola
Abfahrt Hinwil,0.5030666666666667,0.6227,0.553,0.4246666666666667,0.531635,abfahrt hinwil
Abhijeet,0.75725,0.6094999999999999,0.61075,0.46375,0.58624875,abhijeet
Abhijeet;Alka Yagnik,0.676,0.608,0.452,0.357,0.46497999999999995,abhijeet;alka yagnik
Abhijeet;Shreya Ghoshal,0.712,0.903,0.734,0.432,0.510045,abhijeet;shreya ghoshal
Abhilasha Sinha,0.2645,0.43300000000000005,0.447,0.6345000000000001,0.6448475,abhilasha sinha
